ID,Größe
5796,175
5797,159
5798,179
5799,165
5800,164
5801,179
5802,187
5803,170
5804,192
5805,172
5806,178
5807,153
5808,183
5809,157
5810,160
5811,168
5812,174
5813,158
5814,160
5815,154
5816,173
5817,178
5818,160
5819,185
5820,164
5821,164
5822,173
5823,174
5824,185
5825,185
5826,188
5827,179
5828,195
5829,162
5830,169
5831,175
5832,177
5833,157
5834,185
5835,169
5836,163
5837,174
5838,190
5839,170
5840,172
5841,174
5842,173
5843,162
5844,153
5845,171
5846,195
5847,169
5848,167
5849,154
5850,159
5851,184
5852,182
5853,181
5854,186
5855,175
5856,142
5857,157
5858,165
5859,183
5860,164
5861,169
5862,163
5863,159
5864,163
5865,179
5866,182
5867,173
5868,168
5869,161
5870,159
5871,180
5872,173
5873,176
5874,174
5875,159
5876,183
5877,184
5878,164
5879,183
5880,191
5881,175
5882,180
5883,174
5884,174
5885,167
5886,146
5887,173
5888,164
5889,182
5890,180
5891,160
5892,179
5893,180
5894,159
5895,175
5896,184
5897,189
5898,173
5899,159
5900,175
5901,169
5902,156
5903,160
5904,177
5905,185
5906,191
5907,166
5908,171
5909,180
5910,183
5911,195
5912,170
5913,156
5914,178
5915,178
5916,159
5917,151
5918,166
5919,175
5920,175
5921,157
5922,185
5923,172
5924,173
5925,163
5926,176
5927,168
5928,165
5929,170
5930,179
5931,180
5932,170
5933,161
5934,182
5935,198
5936,165
5937,184
5938,169
5939,182
5940,158
5941,192
5942,184
5943,165
5944,177
5945,190
5946,196
5947,164
5948,174
5949,191
5950,153
5951,181
5952,157
5953,155
5954,168
5955,163
5956,184
5957,166
5958,184
5959,159
5960,168
5961,158
5962,168
5963,168
5964,191
5965,168
5966,179
5967,166
5968,169
5969,158
5970,175
5971,188
5972,181
5973,169
5974,176
5975,154
5976,187
5977,154
5978,183
5979,181
5980,179
5981,186
5982,154
5983,178
5984,176
5985,186
5986,175
5987,173
5988,173
5989,166
5990,157
5991,173
5992,157
5993,172
5994,155
5995,200
5996,174
5997,149
5998,174
5999,169
6000,163
6001,176
6002,156
6003,165
6004,169
6005,186
6006,172
6007,153
6008,155
6009,163
6010,170
6011,166
6012,177
6013,144
6014,181
6015,156
6016,145
6017,173
6018,183
6019,179
6020,178
6021,182
6022,163
6023,190
6024,159
6025,168
6026,181
6027,174
6028,176
6029,185
6030,185
6031,155
6032,159
6033,185
6034,167
6035,162
6036,175
6037,168
6038,175
6039,185
6040,163
6041,165
6042,162
6043,188
6044,172
6045,166
6046,167
6047,161
6048,183
6049,192
6050,177
6051,165
6052,153
6053,174
6054,178
6055,163
6056,159
6057,185
6058,160
6059,164
6060,179
6061,160
6062,156
6063,165
6064,188
6065,161
6066,161
6067,169
6068,164
6069,182
6070,184
6071,182
6072,182
6073,170
6074,183
6075,154
6076,163
6077,155
6078,162
6079,146
6080,178
6081,181
6082,184
6083,183
6084,179
6085,160
6086,173
6087,153
6088,182
6089,166
6090,183
6091,179
6092,174
6093,178
6094,150
6095,197
6096,172
6097,184
6098,175
6099,161
6100,157
6101,174
6102,167
6103,159
6104,180
6105,154
6106,167
6107,164
6108,165
6109,177
6110,191
6111,163
6112,174
6113,171
6114,178
6115,182
6116,167
6117,168
6118,164
6119,182
6120,174
6121,192
6122,161
6123,171
6124,179
6125,176
6126,169
6127,167
6128,172
6129,158
6130,188
6131,174
6132,178
6133,190
6134,163
6135,160
6136,186
6137,169
6138,150
6139,170
6140,167
6141,159
6142,186
6143,163
6144,164
6145,171
6146,171
6147,179
6148,169
6149,175
6150,171
6151,175
6152,170
6153,160
6154,166
6155,178
6156,160
6157,171
6158,176
6159,164
6160,173
6161,179
6162,157
6163,183
6164,163
6165,160
6166,174
6167,160
6168,172
6169,193
6170,172
6171,178
6172,159
6173,177
6174,158
6175,182
6176,159
6177,174
6178,169
6179,174
6180,177
6181,163
6182,181
6183,177
6184,172
6185,180
6186,180
6187,175
6188,179
6189,164
6190,184
6191,167
6192,156
6193,179
6194,190
6195,182
6196,167
6197,187
6198,169
6199,169
6200,176
6201,158
6202,187
6203,161
6204,170
6205,180
6206,168
6207,164
6208,181
6209,163
6210,181
6211,184
6212,176
6213,168
6214,160
6215,165
6216,156
6217,171
6218,178
6219,172
6220,156
6221,161
6222,183
6223,157
6224,171
6225,176
6226,156
6227,186
6228,169
6229,179
6230,178
6231,176
6232,156
6233,175
6234,182
6235,164
6236,164
6237,186
6238,169
6239,160
6240,159
6241,166
6242,173
6243,151
6244,153
6245,169
6246,183
6247,158
6248,172
6249,158
6250,188
6251,173
6252,181
6253,162
6254,160
6255,166
6256,157
6257,193
6258,164
6259,185
6260,170
6261,195
6262,182
6263,189
6264,162
6265,168
6266,163
6267,185
6268,184
6269,176
6270,166
6271,154
6272,179
6273,176
6274,182
6275,170
6276,180
6277,191
6278,183
6279,160
6280,181
6281,163
6282,194
6283,162
6284,161
6285,169
6286,175
6287,162
6288,156
6289,187
6290,162
6291,178
6292,185
6293,175
6294,161
6295,183
6296,175
6297,186
6298,181
6299,170
6300,178
6301,170
6302,172
6303,166
6304,183
6305,174
6306,178
6307,161
6308,169
6309,168
6310,184
6311,181
6312,167
6313,182
6314,152
6315,168
6316,162
6317,188
6318,189
6319,166
6320,160
6321,174
6322,165
6323,179
6324,168
6325,168
6326,176
6327,178
6328,154
6329,181
6330,153
6331,178
6332,180
6333,178
6334,192
6335,176
6336,186
6337,176
6338,162
6339,171
6340,168
6341,182
6342,144
6343,179
6344,184
6345,180
6346,167
6347,185
6348,163
6349,158
6350,181
6351,160
6352,157
6353,191
6354,170
6355,155
6356,181
6357,188
6358,162
6359,178
6360,160
6361,163
6362,164
6363,163
6364,174
6365,154
6366,184
6367,160
6368,182
6369,162
6370,168
6371,154
6372,166
6373,166
6374,192
6375,197
6376,166
6377,170
6378,176
6379,186
6380,169
6381,179
6382,166
6383,178
6384,180
6385,176
6386,186
6387,168
6388,186
6389,154
6390,180
6391,170
6392,190
6393,193
6394,178
6395,148
6396,154
6397,178
6398,171
6399,173
6400,159
6401,172
6402,170
6403,200
6404,160
6405,193
6406,157
6407,163
6408,152
6409,201
6410,177
6411,173
6412,162
6413,162
6414,177
6415,171
6416,198
6417,163
6418,166
6419,184
6420,184
6421,167
6422,177
6423,181
6424,171
6425,160
6426,154
6427,179
6428,186
6429,181
6430,155
6431,182
6432,172
6433,154
6434,154
6435,194
6436,181
6437,163
6438,160
6439,149
6440,172
6441,194
6442,168
6443,158
6444,153
6445,161
6446,178
6447,156
6448,187
6449,187
6450,159
6451,167
6452,181
6453,162
6454,174
6455,172
6456,166
6457,168
6458,183
6459,171
6460,170
6461,172
6462,183
6463,174
6464,189
6465,165
6466,177
6467,157
6468,192
6469,163
6470,179
6471,185
6472,168
6473,168
6474,183
6475,188
6476,159
6477,182
6478,177
6479,177
6480,162
6481,177
6482,179
6483,176
6484,160
6485,179
6486,168
6487,176
6488,179
6489,182
6490,175
6491,151
6492,173
6493,184
6494,171
6495,160
6496,177
6497,179
6498,178
6499,168
6500,170
6501,162
6502,179
6503,141
6504,156
6505,178
6506,167
6507,178
6508,160
6509,166
6510,172
6511,171
6512,186
6513,181
6514,201
6515,170
6516,181
6517,181
6518,172
6519,190
6520,169
6521,174
6522,151
6523,152
6524,180
6525,162
6526,165
6527,184
6528,159
6529,154
6530,179
6531,176
6532,185
6533,190
6534,181
6535,163
6536,162
6537,185
6538,192
6539,168
6540,160
6541,177
6542,181
6543,180
6544,179
6545,171
6546,182
6547,180
6548,160
6549,177
6550,167
6551,172
6552,192
6553,153
6554,178
6555,157
6556,150
6557,169
6558,156
6559,163
6560,168
6561,164
6562,193
6563,168
6564,163
6565,173
6566,169
6567,188
6568,176
6569,163
6570,183
6571,175
6572,170
6573,156
6574,180
6575,187
6576,176
6577,184
6578,163
6579,169
6580,188
6581,171
6582,178
6583,166
6584,174
6585,183
6586,184
6587,181
6588,190
6589,179
6590,156
6591,175
6592,174
6593,166
6594,166
6595,175
6596,177
6597,173
6598,164
6599,178
6600,180
6601,188
6602,170
6603,156
6604,177
6605,196
6606,185
6607,173
6608,158
6609,184
6610,162
6611,193
6612,190
6613,146
6614,177
6615,161
6616,172
6617,179
6618,174
6619,164
6620,179
6621,182
6622,166
6623,187
6624,191
6625,176
6626,161
6627,184
6628,157
6629,169
6630,178
6631,155
6632,152
6633,163
6634,176
6635,183
6636,171
6637,179
6638,169
6639,178
6640,175
6641,173
6642,174
6643,174
6644,164
6645,172
6646,170
6647,170
6648,160
6649,174
6650,172
6651,175
6652,166
6653,180
6654,165
6655,170
6656,174
6657,162
6658,145
6659,175
6660,181
6661,159
6662,170
6663,169
6664,172
6665,183
6666,171
6667,157
6668,159
6669,183
6670,177
6671,188
6672,169
6673,170
6674,172
6675,192
6676,174
6677,152
6678,169
6679,173
6680,172
6681,181
6682,156
6683,174
6684,170
6685,177
6686,176
6687,155
6688,182
6689,190
6690,170
6691,154
6692,166
6693,166
6694,163
6695,184
6696,177
6697,185
6698,177
6699,182
6700,162
6701,165
6702,183
6703,174
6704,161
6705,158
6706,148
6707,157
6708,189
6709,174
6710,164
6711,159
6712,183
6713,172
6714,169
6715,158
6716,169
6717,183
6718,201
6719,181
6720,161
6721,190
6722,167
6723,181
6724,170
6725,165
6726,178
6727,165
6728,160
6729,167
6730,166
6731,168
6732,163
6733,183
6734,162
6735,191
6736,158
6737,177
6738,189
6739,169
6740,196
6741,180
6742,175
6743,170
6744,186
6745,181
6746,152
6747,172
6748,187
6749,163
6750,146
6751,191
6752,185
6753,188
6754,169
6755,169
6756,163
6757,166
6758,174
6759,184
6760,168
6761,160
6762,174
6763,160
6764,192
6765,185
6766,164
6767,168
6768,167
6769,151
6770,157
6771,176
6772,172
6773,176
6774,158
6775,174
6776,182
6777,166
6778,169
6779,158
6780,180
6781,158
6782,181
6783,169
6784,188
6785,185
6786,171
6787,174
6788,183
6789,165
6790,171
6791,158
6792,165
6793,169
6794,168
6795,142
6796,178
6797,154
6798,170
6799,188
6800,168
6801,187
6802,191
6803,171
6804,178
6805,172
6806,172
6807,165
6808,170
6809,194
6810,197
6811,180
6812,185
6813,158
6814,176
6815,185
6816,169
6817,175
6818,166
6819,162
6820,190
6821,150
6822,168
6823,201
6824,160
6825,147
6826,172
6827,158
6828,162
6829,181
6830,164
6831,170
6832,160
6833,148
6834,155
6835,169
6836,164
6837,169
6838,190
6839,164
6840,161
6841,174
6842,189
6843,166
6844,160
6845,169
6846,174
6847,173
6848,173
6849,149
6850,179
6851,162
6852,184
6853,172
6854,154
6855,158
6856,182
6857,178
6858,171
6859,169
6860,177
6861,180
6862,170
6863,182
6864,170
6865,160
6866,153
6867,162
6868,174
6869,164
6870,171
6871,166
6872,161
6873,175
6874,164
6875,182
6876,177
6877,172
6878,159
6879,159
6880,166
6881,172
6882,161
6883,170
6884,185
6885,176
6886,168
6887,169
6888,181
6889,168
6890,161
6891,178
6892,185
6893,175
6894,164
6895,156
6896,176
6897,177
6898,174
6899,168
6900,169
6901,178
6902,167
6903,183
6904,166
6905,172
6906,189
6907,172
6908,182
6909,191
6910,182
6911,156
6912,157
6913,182
6914,174
6915,155
6916,178
6917,177
6918,172
6919,174
6920,175
6921,161
6922,177
6923,187
6924,161
6925,163
6926,176
6927,153
6928,178
6929,180
6930,156
6931,188
6932,164
6933,174
6934,200
6935,153
6936,162
6937,172
6938,165
6939,183
6940,184
6941,180
6942,175
6943,181
6944,186
6945,174
6946,177
6947,168
6948,149
6949,150
6950,174
6951,172
6952,171
6953,171
6954,186
6955,176
6956,173
6957,151
6958,176
6959,185
6960,153
6961,193
6962,162
6963,161
6964,153
6965,182
6966,162
6967,168
6968,162
6969,157
6970,182
6971,163
6972,173
6973,175
6974,186
6975,160
6976,168
6977,152
6978,167
6979,168
6980,164
6981,174
6982,151
6983,170
6984,165
6985,175
6986,170
6987,182
6988,158
6989,181
6990,185
6991,172
6992,158
6993,171
6994,154
6995,169
6996,170
6997,164
6998,156
6999,169
7000,177
7001,162
7002,172
7003,189
7004,158
7005,155
7006,160
7007,161
7008,162
7009,171
7010,173
7011,158
7012,155
7013,175
7014,156
7015,192
7016,163
7017,151
7018,188
7019,177
7020,178
7021,164
7022,180
7023,175
7024,160
7025,193
7026,169
7027,159
7028,186
7029,166
7030,160
7031,168
7032,162
7033,158
7034,168
7035,180
7036,171
7037,179
7038,177
7039,175
7040,186
7041,177
7042,184
7043,187
7044,154
7045,173
7046,160
7047,171
7048,160
7049,166
7050,174
7051,178
7052,161
7053,174
7054,174
7055,187
7056,172
7057,173
7058,176
7059,186
7060,163
7061,159
7062,165
7063,190
7064,149
7065,166
7066,173
7067,162
7068,185
7069,174
7070,165
7071,178
7072,164
7073,170
7074,170
7075,167
7076,188
7077,189
7078,169
7079,156
7080,174
7081,190
7082,195
7083,156
7084,188
7085,150
7086,170
7087,164
7088,154
7089,146
7090,181
7091,167
7092,191
7093,174
7094,160
7095,187
7096,171
7097,165
7098,171
7099,173
7100,169
7101,182
7102,186
7103,174
7104,175
7105,160
7106,182
7107,156
7108,174
7109,164
7110,188
7111,166
7112,180
7113,164
7114,172
7115,180
7116,150
7117,164
7118,188
7119,168
7120,191
7121,181
7122,163
7123,160
7124,187
7125,161
7126,174
7127,174
7128,176
7129,169
7130,169
7131,182
7132,188
7133,153
7134,172
7135,174
7136,148
7137,174
7138,177
7139,171
7140,178
7141,173
7142,157
7143,167
7144,168
7145,166
7146,158
7147,151
7148,163
7149,182
7150,182
7151,189
7152,167
7153,176
7154,160
7155,186
7156,183
7157,196
7158,185
7159,163
7160,176
7161,174
7162,177
7163,174
7164,171
7165,186
7166,175
7167,174
7168,164
7169,182
7170,175
7171,184
7172,167
7173,156
7174,171
7175,169
7176,176
7177,179
7178,186
7179,152
7180,168
7181,191
7182,172
7183,162
7184,194
7185,165
7186,171
7187,188
7188,164
7189,172
7190,172
7191,167
7192,156
7193,162
7194,185
7195,188
7196,178
7197,156
7198,168
7199,173
7200,161
7201,181
7202,179
7203,168
7204,181
7205,166
7206,165
7207,179
7208,168
7209,180
7210,160
7211,191
7212,185
7213,164
7214,184
7215,162
7216,156
7217,191
7218,158
7219,178
7220,174
7221,186
7222,162
7223,174
7224,179
7225,185
7226,167
7227,155
7228,184
7229,194
7230,176
7231,171
7232,163
7233,180
7234,174
7235,171
7236,156
7237,162
7238,164
7239,156
7240,163
7241,155
7242,173
7243,176
7244,184
7245,170
7246,183
7247,159
7248,152
7249,168
7250,161
7251,156
7252,161
7253,152
7254,181
7255,174
7256,173
7257,152
7258,173
7259,159
7260,181
7261,162
7262,195
7263,171
7264,181
7265,165
7266,164
7267,156
7268,168
7269,147
7270,157
7271,168
7272,160
7273,162
7274,187
7275,164
7276,157
7277,180
7278,188
7279,174
7280,202
7281,162
7282,161
7283,153
7284,195
7285,152
7286,170
7287,175
7288,161
7289,170
7290,161
7291,176
7292,162
7293,184
7294,154
7295,177
7296,158
7297,159
7298,202
7299,178
7300,179
7301,188
7302,163
7303,177
7304,165
7305,184
7306,176
7307,173
7308,179
7309,171
7310,150
7311,176
7312,166
7313,179
7314,175
7315,174
7316,150
7317,176
7318,184
7319,161
7320,169
7321,140
7322,170
7323,159
7324,187
7325,181
7326,197
7327,162
7328,161
7329,164
7330,190
7331,176
7332,161
7333,160
7334,170
7335,171
7336,177
7337,180
7338,191
7339,178
7340,170
7341,158
7342,166
7343,167
7344,174
7345,158
7346,179
7347,174
7348,178
7349,164
7350,171
7351,178
7352,164
7353,182
7354,188
7355,180
7356,172
7357,180
7358,167
7359,170
7360,169
7361,183
7362,190
7363,178
7364,188
7365,158
7366,167
7367,176
7368,184
7369,183
7370,171
7371,174
7372,183
7373,155
7374,182
7375,191
7376,164
7377,187
7378,174
7379,162
7380,168
7381,174
7382,167
7383,163
7384,186
7385,162
7386,189
7387,141
7388,174
7389,161
7390,176
7391,178
7392,176
7393,166
7394,154
7395,163
7396,173
7397,157
7398,185
7399,159
7400,174
7401,174
7402,173
7403,166
7404,184
7405,160
7406,186
7407,180
7408,178
7409,163
7410,180
7411,168
7412,168
7413,180
7414,183
7415,152
7416,174
7417,164
7418,170
7419,160
7420,164
7421,163
7422,174
7423,180
7424,166
7425,176
7426,163
7427,158
7428,167
7429,181
7430,150
7431,180
7432,165
7433,179
7434,178
7435,185
7436,167
7437,191
7438,180
7439,180
7440,165
7441,161
7442,175
7443,165
7444,162
7445,163
7446,163
7447,186
7448,157
7449,158
7450,160
7451,168
7452,166
7453,174
7454,151
7455,175
7456,176
7457,189
7458,175
7459,178
7460,158
7461,154
7462,180
7463,181
7464,148
7465,191
7466,182
7467,161
7468,186
7469,168
7470,179
7471,160
7472,179
7473,176
7474,188
7475,158
7476,167
7477,148
7478,151
7479,182
7480,176
7481,153
7482,183
7483,178
7484,162
7485,178
7486,180
7487,174
7488,164
7489,164
7490,185
7491,199
7492,176
7493,172
7494,155
7495,158
7496,170
7497,166
7498,183
7499,156
7500,156
7501,164
7502,164
7503,182
7504,174
7505,172
7506,162
7507,169
7508,167
7509,166
7510,176
7511,166
7512,176
7513,182
7514,167
7515,161
7516,183
7517,167
7518,179
7519,182
7520,193
7521,193
7522,161
7523,164
7524,172
7525,169
7526,151
7527,190
7528,163
7529,162
7530,165
7531,164
7532,162
7533,182
7534,166
7535,152
7536,159
7537,168
7538,164
7539,178
7540,149
7541,168
7542,160
7543,155
7544,151
7545,188
7546,188
7547,158
7548,172
7549,177
7550,156
7551,168
7552,163
7553,179
7554,150
7555,168
7556,182
7557,175
7558,173
7559,185
7560,175
7561,158
7562,188
7563,177
7564,174
7565,185
7566,158
7567,168
7568,172
7569,177
7570,184
7571,166
7572,179
7573,183
7574,183
7575,171
7576,182
7577,180
7578,175
7579,176
7580,162
7581,164
7582,148
7583,150
7584,160
7585,180
7586,162
7587,160
7588,166
7589,167
7590,184
7591,156
7592,176
7593,178
7594,167
7595,189
7596,160
7597,180
7598,188
7599,177
7600,169
7601,174
7602,170
7603,159
7604,176
7605,159
7606,155
7607,183
7608,179
7609,185
7610,172
7611,169
7612,174
7613,157
7614,189
7615,171
7616,163
7617,157
7618,167
7619,165
7620,189
7621,167
7622,170
7623,171
7624,178
7625,183
7626,162
7627,159
7628,172
7629,146
7630,171
7631,174
7632,191
7633,162
7634,168
7635,172
7636,148
7637,168
7638,165
7639,194
7640,170
7641,188
7642,165
7643,163
7644,178
7645,184
7646,159
7647,160
7648,168
7649,171
7650,181
7651,168
7652,166
7653,183
7654,189
7655,159
7656,183
7657,155
7658,177
7659,167
7660,183
7661,183
7662,173
7663,179
7664,187
7665,175
7666,174
7667,161
7668,169
7669,166
7670,159
7671,171
7672,166
7673,161
7674,169
7675,182
7676,185
7677,158
7678,163
7679,170
7680,159
7681,160
7682,173
7683,167
7684,171
7685,157
7686,164
7687,180
7688,175
7689,152
7690,168
7691,175
7692,162
7693,179
7694,164
7695,186
7696,170
7697,174
7698,156
7699,166
7700,166
7701,160
7702,161
7703,180
7704,175
7705,169
7706,166
7707,181
7708,160
7709,176
7710,188
7711,174
7712,169
7713,179
7714,140
7715,185
7716,194
7717,162
7718,174
7719,179
7720,165
7721,165
7722,191
7723,169
7724,187
7725,159
7726,185
7727,168
7728,170
7729,164
7730,167
7731,183
7732,188
7733,172
7734,148
7735,173
7736,184
7737,158
7738,186
7739,170
7740,143
7741,177
7742,165
7743,170
7744,172
7745,176
7746,162
7747,191
7748,181
7749,180
7750,169
7751,187
7752,176
7753,169
7754,180
7755,158
7756,170
7757,174
7758,186
7759,158
7760,193
7761,172
7762,182
7763,177
7764,161
7765,170
7766,172
7767,173
7768,188
7769,185
7770,171
7771,168
7772,165
7773,162
7774,156
7775,170
7776,180
7777,178
7778,163
7779,181
7780,194
7781,175
7782,139
7783,182
7784,199
7785,172
7786,180
7787,162
7788,186
7789,184
7790,176
7791,171
7792,178
7793,164
7794,182
7795,178
7796,181
7797,169
7798,181
7799,181
7800,175
7801,168
7802,160
7803,159
7804,186
7805,183
7806,195
7807,175
7808,164
7809,157
7810,176
7811,150
7812,162
7813,170
7814,165
7815,170
7816,184
7817,180
7818,162
7819,184
7820,168
7821,174
7822,156
7823,179
7824,172
7825,175
7826,167
7827,187
7828,170
7829,163
7830,176
7831,183
7832,162
7833,163
7834,167
7835,184
7836,168
7837,159
7838,185
7839,161
7840,163
7841,168
7842,164
7843,176
7844,173
7845,154
7846,167
7847,179
7848,177
7849,176
7850,166
7851,175
7852,160
7853,156
7854,176
7855,172
7856,157
7857,173
7858,195
7859,186
7860,164
7861,166
7862,166
7863,179
7864,170
7865,165
7866,171
7867,171
7868,177
7869,189
7870,161
7871,164
7872,171
7873,180
7874,176
7875,171
7876,197
7877,172
7878,155
7879,160
7880,173
7881,195
7882,161
7883,153
7884,176
7885,176
7886,186
7887,155
7888,165
7889,177
7890,182
7891,184
7892,180
7893,160
7894,160
7895,160
7896,178
7897,165
7898,162
7899,163
7900,177
7901,176
7902,173
7903,168
7904,174
7905,190
7906,159
7907,175
7908,161
7909,170
7910,153
7911,202
7912,189
7913,168
7914,165
7915,188
7916,176
7917,200
7918,172
7919,188
7920,182
7921,177
7922,196
7923,165
7924,181
7925,158
7926,186
7927,196
7928,186
7929,190
7930,186
7931,170
7932,169
7933,164
7934,166
7935,177
7936,154
7937,168
7938,169
7939,159
7940,178
7941,186
7942,166
7943,183
7944,166
7945,191
7946,172
7947,180
7948,175
7949,170
7950,162
7951,181
7952,172
7953,167
7954,159
7955,166
7956,158
7957,159
7958,171
7959,168
7960,185
7961,184
7962,176
7963,167
7964,167
7965,183
7966,168
7967,165
7968,150
7969,171
7970,188
7971,188
7972,170
7973,158
7974,177
7975,163
7976,165
7977,188
7978,159
7979,188
7980,168
7981,171
7982,161
7983,170
7984,163
7985,180
7986,190
7987,186
7988,169
7989,182
7990,170
7991,169
7992,179
7993,172
7994,183
7995,196
7996,147
7997,200
7998,168
7999,177
8000,174
8001,156
8002,161
8003,161
8004,171
8005,156
8006,155
8007,159
8008,180
8009,152
8010,164
8011,182
8012,182
8013,179
8014,170
8015,155
8016,159
8017,170
8018,184
8019,166
8020,164
8021,161
8022,173
8023,175
8024,174
8025,159
8026,178
8027,172
8028,186
8029,175
8030,194
8031,176
8032,161
8033,158
8034,165
8035,164
8036,163
8037,168
8038,148
8039,170
8040,171
8041,170
8042,144
8043,166
8044,178
8045,157
8046,169
8047,172
8048,180
8049,176
8050,173
8051,189
8052,180
8053,162
8054,169
8055,177
8056,171
8057,193
8058,147
8059,167
8060,170
8061,180
8062,189
8063,168
8064,168
8065,159
8066,153
8067,154
8068,182
8069,177
8070,168
8071,187
8072,165
8073,163
8074,181
8075,179
8076,170
8077,174
8078,182
8079,186
8080,174
8081,169
8082,157
8083,182
8084,169
8085,178
8086,178
8087,183
8088,159
8089,154
8090,176
8091,173
8092,181
8093,175
8094,161
8095,168
8096,165
8097,178
8098,176
8099,165
8100,164
8101,172
8102,158
8103,177
8104,179
8105,175
8106,194
8107,158
8108,182
8109,161
8110,171
8111,189
8112,169
8113,172
8114,192
8115,167
8116,170
8117,175
8118,160
8119,191
8120,178
8121,188
8122,174
8123,156
8124,181
8125,195
8126,168
8127,186
8128,166
8129,165
8130,179
8131,157
8132,163
8133,181
8134,165
8135,178
8136,148
8137,198
8138,172
8139,181
8140,192
8141,196
8142,180
8143,167
8144,172
8145,163
8146,150
8147,164
8148,186
8149,176
8150,184
8151,158
8152,183
8153,166
8154,154
8155,180
8156,174
8157,176
8158,170
8159,165
8160,162
8161,157
8162,195
8163,156
8164,168
8165,190
8166,176
8167,174
8168,184
8169,177
8170,160
8171,182
8172,162
8173,164
8174,171
8175,176
8176,170
8177,160
8178,186
8179,155
8180,173
8181,178
8182,186
8183,173
8184,183
8185,152
8186,172
8187,163
8188,174
8189,161
8190,190
8191,180
8192,175
8193,150
8194,178
8195,153
8196,171
8197,153
8198,146
8199,151
8200,188
8201,172
8202,165
8203,165
8204,171
8205,187
8206,166
8207,177
8208,171
8209,190
8210,176
8211,160
8212,178
8213,151
8214,151
8215,180
8216,160
8217,149
8218,170
8219,176
8220,170
8221,178
8222,172
8223,173
8224,171
8225,161
8226,176
8227,169
8228,157
8229,155
8230,186
8231,152
8232,167
8233,188
8234,184
8235,181
8236,178
8237,169
8238,195
8239,170
